11.525	1.76679422726419
11.55	1.76787117396094
11.575	1.76895125995697
11.6	1.77003143092409
11.625	1.77111153580711
11.65	1.77219262439708
11.675	1.77326844797781
11.7	1.77432236622215
11.725	1.77536280189885
11.75	1.77642613356914
11.775	1.77751423725774
11.8	1.77862903880287
11.825	1.77977049025719
11.85	1.78093854685609
11.875	1.78212640644334
11.9	1.78333192740804
11.925	1.78455506202235
11.95	1.78579128378191
11.975	1.78702687923074
12	1.78828778264232
12.025	1.78957394233251
12.05	1.79088530954132
12.075	1.7921898351213
12.1	1.79345844237526
12.125	1.79468521000672
12.15	1.79584905015173
12.175	1.79695134438723
12.2	1.79796960501944
12.225	1.79894506415653
12.25	1.799900102946
12.275	1.8008348967854
12.3	1.80174946025225
12.325	1.8026430600069
12.35	1.80351346498725
12.375	1.80437440375063
12.4	1.80522967597804
12.425	1.80608088408921
12.45	1.80692962929267
12.475	1.80777318108768
12.5	1.80860732862004
12.525	1.80943166553629
12.55	1.81024585731566
12.575	1.81106183398336
12.6	1.81188670128106
12.625	1.81271604611616
12.65	1.81354121702675
12.675	1.81436220640204
12.7	1.81519232386194
12.725	1.81603878250913
12.75	1.81689850385736
12.775	1.81777135810314
12.8	1.81864071355838
12.825	1.81949580530914
12.85	1.82033664304255
12.875	1.82116362062616
12.9	1.82197682711119
12.925	1.82277635264629
12.95	1.82356638161006
12.975	1.82434686846342
13	1.82511782421749
13.025	1.82587853243683
13.05	1.82662059383083
13.075	1.82733871666746
13.1	1.82803315789966
13.125	1.8287190376455
13.15	1.82941147169919
13.175	1.83011040086683
13.2	1.83081429837808
13.225	1.8315231034989
13.25	1.83222010136484
13.275	1.83289871204021
13.3	1.83355916274768
13.325	1.83420167915747
13.35	1.8348262235591
13.375	1.83543326529067
13.4	1.83602295922372
13.425	1.83659545566503
13.45	1.83714162492527
13.475	1.8376570253282
13.5	1.83814205473737
13.525	1.83859710902607
13.55	1.83902628802235
13.575	1.83942934610714
13.6	1.83980543372013
13.625	1.84015484307599
13.65	1.84048740591784
13.675	1.84080521940083
13.7	1.84110847940644
13.725	1.84139704814594
13.75	1.84166878607839
13.775	1.84191608904554
13.8	1.84213892749139
13.825	1.84233830371073
13.85	1.84251540162821
13.875	1.8426700236629
13.9	1.84280701089224
13.925	1.84294579330388
13.95	1.84308761485279
13.975	1.84323180474024
14	1.84337510903749
14.025	1.843516979961
14.05	1.8436583156785
14.075	1.84379875777905
14.1	1.84392834450204
14.125	1.84403993539965
14.15	1.84413339076217
14.175	1.84420858409749
14.2	1.84426477758507
14.225	1.84429421173824
14.25	1.84429276940071
14.275	1.84424466403277
14.3	1.84415925431369
14.325	1.84403888654574
14.35	1.8438840532577
14.375	1.84369064552229
14.4	1.84345191134235
14.425	1.84316877591191
14.45	1.84284217306615
14.475	1.84246789843873
14.5	1.84204403954826
14.525	1.84157614393841
14.55	1.84106817732877
14.575	1.84051179373283
14.6	1.83991084505559
14.625	1.83927035104406
14.65	1.83858485791047
14.675	1.83785444620405
14.7	1.83708052139686
14.725	1.83626444248364
14.75	1.83542038931022
14.775	1.83456240141846
14.8	1.83369634180617
14.825	1.83282724042966
14.85	1.8319565017198
14.875	1.83108415936078
14.9	1.83021745843913
14.925	1.82935807857827
14.95	1.82851250353366
14.975	1.82768124623768
15	1.82686785631477
15.025	1.82608255459649
15.05	1.82532535333405
15.075	1.82460907339995
15.1	1.82393910947694
15.125	1.82331638395676
15.15	1.82274138845763
15.175	1.82221463609308
15.2	1.82173550705645
15.225	1.82130078105004
15.25	1.82091085668084
15.275	1.82057107165993
15.3	1.82029069616714
15.325	1.82007327728928
15.35	1.81991987592599
15.375	1.81983149209666
15.4	1.81979568915754
15.425	1.81981294884953
15.45	1.81988376183212
15.475	1.82000846589661
15.5	1.82018742207653
15.525	1.82042099694578
15.55	1.82070495460948
15.575	1.82103954725633
15.6	1.82142486972856
15.625	1.82185151001639
15.65	1.82229093057746
15.675	1.82273735644262
15.7	1.82318665426428
15.725	1.82363778409749
15.75	1.82409035221651
15.775	1.82452597242198
15.8	1.82494340449301
15.825	1.82534243331649
15.85	1.82571822082379
15.875	1.82606586353099
15.9	1.82638378635992
15.925	1.8266730176878
15.95	1.82692291855065
15.975	1.82712970730836
16	1.82729300907549
16.025	1.82741748107109
16.05	1.82750638067253
16.075	1.82755946074989
16.1	1.82757750695298
16.125	1.82756128629752
16.15	1.82751115794927
16.175	1.82742774711809
16.2	1.82731903138813
16.225	1.82718923673087
16.25	1.82704587316226
16.275	1.82689187322254
16.3	1.82672737365935
16.325	1.82657184166716
16.35	1.82643725427662
16.375	1.82631479880964
16.4	1.82620258135433
16.425	1.82611138019451
16.45	1.82604736380802
16.475	1.82601429738909
16.5	1.8260156654981
16.525	1.82604932139431
16.55	1.82610530463178
16.575	1.82618046624381
16.6	1.82626537125486
16.625	1.8263613146151
16.65	1.82646691091824
16.675	1.82657729827997
16.7	1.82669793444015
16.725	1.82682800023987
16.75	1.82697146077682
16.775	1.82712608240249
16.8	1.82727987388451
16.825	1.82743154613008
16.85	1.82756827526424
16.875	1.82768986253003
16.9	1.82779953839875
16.925	1.82789854878095
16.95	1.8279864450348
